Game Title;Front Page Info (Size/Version);Front Page Info (Genre/Publisher);Detail URL;ROM Format;File Size;Mirror Hoster;Redirect URL;Final Direct Link;Link Status;HTTP Code;Check Detail;Checked At
Teenage Mutant Ninja Turtles: The Cowabunga Collection;N/A;N/A;https://switchroms.io/teenage-mutant-ninja-turtles-the-cowabunga-collection-nsp-xci-switch-rom/;XCI ROM;3.2 GB;Send.cm;https://switchroms.io/teenage-mutant-ninja-turtles-the-cowabunga-collection-nsp-xci-switch-rom/?download=12;https://send.cm/t89c9uqho423;ACTIVE;200;HTTP 200, no dead markers found;2026-07-14 20:28:29
Teenage Mutant Ninja Turtles: The Cowabunga Collection;N/A;N/A;https://switchroms.io/teenage-mutant-ninja-turtles-the-cowabunga-collection-nsp-xci-switch-rom/;XCI ROM;3.2 GB;Up-4ever;https://switchroms.io/teenage-mutant-ninja-turtles-the-cowabunga-collection-nsp-xci-switch-rom/?download=13;https://www.up-4ever.net/4xfeue2jt6kk;ACTIVE;200;HTTP 200, no dead markers found;2026-07-14 20:28:29
Teenage Mutant Ninja Turtles: The Cowabunga Collection;N/A;N/A;https://switchroms.io/teenage-mutant-ninja-turtles-the-cowabunga-collection-nsp-xci-switch-rom/;XCI ROM;3.2 GB;Terabox;https://switchroms.io/teenage-mutant-ninja-turtles-the-cowabunga-collection-nsp-xci-switch-rom/?download=15;https://terabox.com/s/1I4pMAn3rWgOItsWz3z1-yA;ACTIVE;200;HTTP 200, no dead markers found;2026-07-14 20:28:29
Teenage Mutant Ninja Turtles: The Cowabunga Collection;N/A;N/A;https://switchroms.io/teenage-mutant-ninja-turtles-the-cowabunga-collection-nsp-xci-switch-rom/;[UPDATE] NSP ROM V1.0.4;750 MB;File-upload;https://switchroms.io/teenage-mutant-ninja-turtles-the-cowabunga-collection-nsp-xci-switch-rom/?download=17;https://www.file-upload.org/35rbkr32etfo;ACTIVE;200;HTTP 200, no dead markers found;2026-07-14 20:28:29
Teenage Mutant Ninja Turtles: The Cowabunga Collection;N/A;N/A;https://switchroms.io/teenage-mutant-ninja-turtles-the-cowabunga-collection-nsp-xci-switch-rom/;[UPDATE] NSP ROM V1.0.4;750 MB;Up-4ever;https://switchroms.io/teenage-mutant-ninja-turtles-the-cowabunga-collection-nsp-xci-switch-rom/?download=18;https://www.up-4ever.net/si10urr7xuur;ACTIVE;200;HTTP 200, no dead markers found;2026-07-14 20:28:29
Teenage Mutant Ninja Turtles: The Cowabunga Collection;N/A;N/A;https://switchroms.io/teenage-mutant-ninja-turtles-the-cowabunga-collection-nsp-xci-switch-rom/;[UPDATE] NSP ROM V1.0.4;750 MB;Send.cm;https://switchroms.io/teenage-mutant-ninja-turtles-the-cowabunga-collection-nsp-xci-switch-rom/?download=20;https://send.cm/p1ssqcaqyx0o;ACTIVE;200;HTTP 200, no dead markers found;2026-07-14 20:28:29
Teenage Mutant Ninja Turtles: The Cowabunga Collection;N/A;N/A;https://switchroms.io/teenage-mutant-ninja-turtles-the-cowabunga-collection-nsp-xci-switch-rom/;[UPDATE] NSP ROM V1.0.4;750 MB;1fichier;https://switchroms.io/teenage-mutant-ninja-turtles-the-cowabunga-collection-nsp-xci-switch-rom/?download=21;https://1fichier.com/?lr7lp0rqcojq3yau5t3l;ACTIVE;200;HTTP 200, no dead markers found;2026-07-14 20:28:29
Teenage Mutant Ninja Turtles: The Cowabunga Collection;N/A;N/A;https://switchroms.io/teenage-mutant-ninja-turtles-the-cowabunga-collection-nsp-xci-switch-rom/;[UPDATE] NSP ROM V1.0.4;750 MB;Terabox;https://switchroms.io/teenage-mutant-ninja-turtles-the-cowabunga-collection-nsp-xci-switch-rom/?download=23;https://terabox.com/s/1hITi2cp7-ZmIO5VuF9DbkQ;ACTIVE;200;HTTP 200, no dead markers found;2026-07-14 20:28:29
That Time I Got Reincarnated as a Slime ISEKAI Chronicles;N/A;N/A;https://switchroms.io/that-time-i-got-reincarnated-as-a-slime-isekai-chronicles/;NSP ROM [ASIAN];5.4 GB;Send.cm;https://switchroms.io/that-time-i-got-reincarnated-as-a-slime-isekai-chronicles/?download=1;https://send.cm/ckniflazug11;ACTIVE;200;HTTP 200, no dead markers found;2026-07-14 20:28:29
That Time I Got Reincarnated as a Slime ISEKAI Chronicles;N/A;N/A;https://switchroms.io/that-time-i-got-reincarnated-as-a-slime-isekai-chronicles/;NSP ROM [ASIAN];5.4 GB;Up-4ever;https://switchroms.io/that-time-i-got-reincarnated-as-a-slime-isekai-chronicles/?download=2;https://www.up-4ever.net/i5hbw1b8yeob;ACTIVE;200;HTTP 200, no dead markers found;2026-07-14 20:28:29
That Time I Got Reincarnated as a Slime ISEKAI Chronicles;N/A;N/A;https://switchroms.io/that-time-i-got-reincarnated-as-a-slime-isekai-chronicles/;NSP ROM [ASIAN];5.4 GB;1fichier;https://switchroms.io/that-time-i-got-reincarnated-as-a-slime-isekai-chronicles/?download=3;https://1fichier.com/?nkhzdsru361fe35eecyb;ACTIVE;200;HTTP 200, no dead markers found;2026-07-14 20:28:29
That Time I Got Reincarnated as a Slime ISEKAI Chronicles;N/A;N/A;https://switchroms.io/that-time-i-got-reincarnated-as-a-slime-isekai-chronicles/;[UPDATE] NSP ROM V1.0.1 [ASIAN];500 MB;Send.cm;https://switchroms.io/that-time-i-got-reincarnated-as-a-slime-isekai-chronicles/?download=5;https://send.cm/epgewesjeizn;ACTIVE;200;HTTP 200, no dead markers found;2026-07-14 20:28:29
That Time I Got Reincarnated as a Slime ISEKAI Chronicles;N/A;N/A;https://switchroms.io/that-time-i-got-reincarnated-as-a-slime-isekai-chronicles/;[UPDATE] NSP ROM V1.0.1 [ASIAN];500 MB;1fichier;https://switchroms.io/that-time-i-got-reincarnated-as-a-slime-isekai-chronicles/?download=6;https://1fichier.com/?ur1yfuxaazhltt2ak6km;ACTIVE;200;HTTP 200, no dead markers found;2026-07-14 20:28:29
That Time I Got Reincarnated as a Slime ISEKAI Chronicles;N/A;N/A;https://switchroms.io/that-time-i-got-reincarnated-as-a-slime-isekai-chronicles/;[UPDATE] NSP ROM V1.0.1 [ASIAN];500 MB;Up-4ever;https://switchroms.io/that-time-i-got-reincarnated-as-a-slime-isekai-chronicles/?download=7;https://www.up-4ever.net/349xqzsguncn;ACTIVE;200;HTTP 200, no dead markers found;2026-07-14 20:28:29
That Time I Got Reincarnated as a Slime ISEKAI Chronicles;N/A;N/A;https://switchroms.io/that-time-i-got-reincarnated-as-a-slime-isekai-chronicles/;DLC PACK [3 DLC] [ASIAN];1 MB;Send.cm;https://switchroms.io/that-time-i-got-reincarnated-as-a-slime-isekai-chronicles/?download=9;https://send.cm/p90qy8265bnn;ACTIVE;200;HTTP 200, no dead markers found;2026-07-14 20:28:29
That Time I Got Reincarnated as a Slime ISEKAI Chronicles;N/A;N/A;https://switchroms.io/that-time-i-got-reincarnated-as-a-slime-isekai-chronicles/;DLC PACK [3 DLC] [ASIAN];1 MB;1fichier;https://switchroms.io/that-time-i-got-reincarnated-as-a-slime-isekai-chronicles/?download=10;https://1fichier.com/?9anoybk7q8jiymzoy8in;ACTIVE;200;HTTP 200, no dead markers found;2026-07-14 20:28:29
Some Some Convenience Store;N/A;N/A;https://switchroms.io/some-some-convenience-store-nsp-xci-switch-rom/;NSP ROM;1.91 GB;Mediafire;https://switchroms.io/some-some-convenience-store-nsp-xci-switch-rom/?download=0;https://www.mediafire.com/file/rh2cr6uii8a3jio/NSP+-+Some+Some+Convenience+Store+(DEMO)+[010076D01FDCC000][v0][US][switchroms.io].zip/file;ACTIVE;200;HTTP 200, no dead markers found;2026-07-14 20:28:29
Some Some Convenience Store;N/A;N/A;https://switchroms.io/some-some-convenience-store-nsp-xci-switch-rom/;NSP ROM;1.91 GB;Terabox;https://switchroms.io/some-some-convenience-store-nsp-xci-switch-rom/?download=4;https://terabox.com/s/1wfBlyMeuEzN7gNhGPm_U-Q;ACTIVE;200;HTTP 200, no dead markers found;2026-07-14 20:28:29
Some Some Convenience Store;N/A;N/A;https://switchroms.io/some-some-convenience-store-nsp-xci-switch-rom/;NSP ROM;1.91 GB;Send.cm;https://switchroms.io/some-some-convenience-store-nsp-xci-switch-rom/?download=5;https://send.cm/cxi2rg7j0dr8;ACTIVE;200;HTTP 200, no dead markers found;2026-07-14 20:28:29
Moonlight Chain ~Madness Moratorium~;N/A;N/A;https://switchroms.io/moonlight-chain-madness-moratorium-nsp-xci-switch-rom/;XCI ROM;3.39 GB;Mediafire;https://switchroms.io/moonlight-chain-madness-moratorium-nsp-xci-switch-rom/?download=0;https://www.mediafire.com/file/g8ks3uwmzvoe9oy/XCI+-+Moonlight+Chain+~Madness+Moratorium+[010076501DAEA000][v0][JP](Dumped)[switchroms.io].zip/file;ACTIVE;200;HTTP 200, no dead markers found;2026-07-14 20:28:29
Moonlight Chain ~Madness Moratorium~;N/A;N/A;https://switchroms.io/moonlight-chain-madness-moratorium-nsp-xci-switch-rom/;XCI ROM;3.39 GB;Send.cm;https://switchroms.io/moonlight-chain-madness-moratorium-nsp-xci-switch-rom/?download=6;https://send.cm/px9jks9848dp;ACTIVE;200;HTTP 200, no dead markers found;2026-07-14 20:28:29
Let's! Revolution!;N/A;N/A;https://switchroms.io/lets-revolution-nsp-xci-switch-rom/;NSP ROM;420 MB;Mediafire;https://switchroms.io/lets-revolution-nsp-xci-switch-rom/?download=0;https://www.mediafire.com/file/x2sb4wkho2hvp7e/NSP+-+Let's!+Revolution!+[0100C7601CD2E000][v0][US][switchroms.io].zip/file;ACTIVE;200;HTTP 200, no dead markers found;2026-07-14 20:28:29
Let's! Revolution!;N/A;N/A;https://switchroms.io/lets-revolution-nsp-xci-switch-rom/;NSP ROM;420 MB;Send.cm;https://switchroms.io/lets-revolution-nsp-xci-switch-rom/?download=1;https://send.cm/hvcp5v99wxhh;ACTIVE;200;HTTP 200, no dead markers found;2026-07-14 20:28:29
Let's! Revolution!;N/A;N/A;https://switchroms.io/lets-revolution-nsp-xci-switch-rom/;NSP ROM;420 MB;Terabox;https://switchroms.io/lets-revolution-nsp-xci-switch-rom/?download=9;https://terabox.com/s/1H3K09Wd1wPggyYATGUnRpQ;ACTIVE;200;HTTP 200, no dead markers found;2026-07-14 20:28:29
Let's! Revolution!;N/A;N/A;https://switchroms.io/lets-revolution-nsp-xci-switch-rom/;[UPDATE] NSP ROM V1.3.13;102 MB;Mediafire;https://switchroms.io/lets-revolution-nsp-xci-switch-rom/?download=11;https://www.mediafire.com/file/8ukq0c7kgdmhxej/UPDATE+-+Let's!+Revolution!+[0100C7601CD2E800][v65536][US][switchroms.io].zip/file;ACTIVE;200;HTTP 200, no dead markers found;2026-07-14 20:28:29
Let's! Revolution!;N/A;N/A;https://switchroms.io/lets-revolution-nsp-xci-switch-rom/;[UPDATE] NSP ROM V1.3.13;102 MB;Send.cm;https://switchroms.io/lets-revolution-nsp-xci-switch-rom/?download=12;https://send.cm/enyri7y0eoc6;ACTIVE;200;HTTP 200, no dead markers found;2026-07-14 20:28:29
Let's! Revolution!;N/A;N/A;https://switchroms.io/lets-revolution-nsp-xci-switch-rom/;[UPDATE] NSP ROM V1.3.13;102 MB;Terabox;https://switchroms.io/lets-revolution-nsp-xci-switch-rom/?download=20;https://terabox.com/s/1Rgu5D97LFGyHF1f3UteN3A;ACTIVE;200;HTTP 200, no dead markers found;2026-07-14 20:28:29
Spark the Electric Jester 3;N/A;N/A;https://switchroms.io/spark-the-electric-jester-3-nsp-xci-switch-rom/;NSP ROM;3.9 GB;1fichier;https://switchroms.io/spark-the-electric-jester-3-nsp-xci-switch-rom/?download=1;https://1fichier.com/?m6y0oqd669wmfzfm4bcg;ACTIVE;200;HTTP 200, no dead markers found;2026-07-14 20:28:29
Spark the Electric Jester 3;N/A;N/A;https://switchroms.io/spark-the-electric-jester-3-nsp-xci-switch-rom/;NSP ROM;3.9 GB;Send.cm;https://switchroms.io/spark-the-electric-jester-3-nsp-xci-switch-rom/?download=2;https://send.cm/x8swel71wd9k;ACTIVE;200;HTTP 200, no dead markers found;2026-07-14 20:28:29
Spark the Electric Jester 3;N/A;N/A;https://switchroms.io/spark-the-electric-jester-3-nsp-xci-switch-rom/;NSP ROM;3.9 GB;Up-4ever;https://switchroms.io/spark-the-electric-jester-3-nsp-xci-switch-rom/?download=5;https://www.up-4ever.net/zjys6wr5d580;ACTIVE;200;HTTP 200, no dead markers found;2026-07-14 20:28:29
REYNATIS;N/A;N/A;https://switchroms.io/reynatis-nsp-xci-switch-rom/;XCI ROM;8.7 GB;Send.cm;https://switchroms.io/reynatis-nsp-xci-switch-rom/?download=1;https://send.cm/s7fh3bkdpqr4;ACTIVE;200;HTTP 200, no dead markers found;2026-07-14 20:28:29
REYNATIS;N/A;N/A;https://switchroms.io/reynatis-nsp-xci-switch-rom/;XCI ROM;8.7 GB;Up-4ever;https://switchroms.io/reynatis-nsp-xci-switch-rom/?download=2;https://www.up-4ever.net/dejccsqgs2nu;ACTIVE;200;HTTP 200, no dead markers found;2026-07-14 20:28:29
REYNATIS;N/A;N/A;https://switchroms.io/reynatis-nsp-xci-switch-rom/;XCI ROM;8.7 GB;1fichier;https://switchroms.io/reynatis-nsp-xci-switch-rom/?download=3;https://1fichier.com/?tod609e34dj8dtumlfwx;ACTIVE;200;HTTP 200, no dead markers found;2026-07-14 20:28:29
REYNATIS;N/A;N/A;https://switchroms.io/reynatis-nsp-xci-switch-rom/;[UPDATE] NSP ROM V1.0.3;6.8 GB;1fichier;https://switchroms.io/reynatis-nsp-xci-switch-rom/?download=8;https://1fichier.com/?wxe6ya23eqxb9nvlcsw3;ACTIVE;200;HTTP 200, no dead markers found;2026-07-14 20:28:29
REYNATIS;N/A;N/A;https://switchroms.io/reynatis-nsp-xci-switch-rom/;[UPDATE] NSP ROM V1.0.1;4.9 GB;Send.cm;https://switchroms.io/reynatis-nsp-xci-switch-rom/?download=14;https://send.cm/d0re96kdo8w9;ACTIVE;200;HTTP 200, no dead markers found;2026-07-14 20:28:29
Daydream: Forgotten Sorrow;N/A;N/A;https://switchroms.io/daydream-forgotten-sorrow-nsp-xci-switch-rom/;NSP ROM;2.6 GB;Send.cm;https://switchroms.io/daydream-forgotten-sorrow-nsp-xci-switch-rom/?download=2;https://send.cm/4a04nut01bdc;ACTIVE;200;HTTP 200, no dead markers found;2026-07-14 20:28:29
Daydream: Forgotten Sorrow;N/A;N/A;https://switchroms.io/daydream-forgotten-sorrow-nsp-xci-switch-rom/;NSP ROM;2.6 GB;1fichier;https://switchroms.io/daydream-forgotten-sorrow-nsp-xci-switch-rom/?download=3;https://1fichier.com/?jcwq2l51axphm74kc9rg;ACTIVE;200;HTTP 200, no dead markers found;2026-07-14 20:28:29
Daydream: Forgotten Sorrow;N/A;N/A;https://switchroms.io/daydream-forgotten-sorrow-nsp-xci-switch-rom/;NSP ROM;2.6 GB;Up-4ever;https://switchroms.io/daydream-forgotten-sorrow-nsp-xci-switch-rom/?download=4;https://www.up-4ever.net/ea2pf5wgt1ga;ACTIVE;200;HTTP 200, no dead markers found;2026-07-14 20:28:29
Daydream: Forgotten Sorrow;N/A;N/A;https://switchroms.io/daydream-forgotten-sorrow-nsp-xci-switch-rom/;[UPDATE] NSP ROM V1.0.1;485 MB;Up-4ever;https://switchroms.io/daydream-forgotten-sorrow-nsp-xci-switch-rom/?download=9;https://www.up-4ever.net/5nn0y5w8z6hy;ACTIVE;200;HTTP 200, no dead markers found;2026-07-14 20:28:29
Daydream: Forgotten Sorrow;N/A;N/A;https://switchroms.io/daydream-forgotten-sorrow-nsp-xci-switch-rom/;[UPDATE] NSP ROM V1.0.1;485 MB;Send.cm;https://switchroms.io/daydream-forgotten-sorrow-nsp-xci-switch-rom/?download=12;https://send.cm/7uecoxdcezqc;ACTIVE;200;HTTP 200, no dead markers found;2026-07-14 20:28:29
Exhausted Man;N/A;N/A;https://switchroms.io/exhausted-man-nsp-xci-switch-rom/;NSP ROM;489 MB;1fichier;https://switchroms.io/exhausted-man-nsp-xci-switch-rom/?download=1;https://1fichier.com/?lk6hbckwb2eemj64gdow;ACTIVE;200;HTTP 200, no dead markers found;2026-07-14 20:28:29
Exhausted Man;N/A;N/A;https://switchroms.io/exhausted-man-nsp-xci-switch-rom/;NSP ROM;489 MB;Send.cm;https://switchroms.io/exhausted-man-nsp-xci-switch-rom/?download=2;https://send.cm/u5fh24is6ssc;ACTIVE;200;HTTP 200, no dead markers found;2026-07-14 20:28:29
Exhausted Man;N/A;N/A;https://switchroms.io/exhausted-man-nsp-xci-switch-rom/;NSP ROM;489 MB;Up-4ever;https://switchroms.io/exhausted-man-nsp-xci-switch-rom/?download=4;https://www.up-4ever.net/adfn4941lqe3;ACTIVE;200;HTTP 200, no dead markers found;2026-07-14 20:28:29
Exhausted Man;N/A;N/A;https://switchroms.io/exhausted-man-nsp-xci-switch-rom/;NSP ROM;489 MB;File-upload;https://switchroms.io/exhausted-man-nsp-xci-switch-rom/?download=6;https://www.file-upload.org/swhckuc6ofsn;ACTIVE;200;HTTP 200, no dead markers found;2026-07-14 20:28:29
Exhausted Man;N/A;N/A;https://switchroms.io/exhausted-man-nsp-xci-switch-rom/;[UPDATE] NSP ROM V1.0.3;255 MB;Up-4ever;https://switchroms.io/exhausted-man-nsp-xci-switch-rom/?download=10;https://www.up-4ever.net/0n8k7165y93t;ACTIVE;200;HTTP 200, no dead markers found;2026-07-14 20:28:29
Exhausted Man;N/A;N/A;https://switchroms.io/exhausted-man-nsp-xci-switch-rom/;[UPDATE] NSP ROM V1.0.3;255 MB;Send.cm;https://switchroms.io/exhausted-man-nsp-xci-switch-rom/?download=12;https://send.cm/19mvhyelk044;ACTIVE;200;HTTP 200, no dead markers found;2026-07-14 20:28:29
OMEGA 6 The Triangle Stars;N/A;N/A;https://switchroms.io/omega-6-the-triangle-stars-nsp-xci-switch-rom/;XCI ROM;733 MB;Send.cm;https://switchroms.io/omega-6-the-triangle-stars-nsp-xci-switch-rom/?download=2;https://send.cm/ygf2fa83ojey;ACTIVE;200;HTTP 200, no dead markers found;2026-07-14 20:28:29
OMEGA 6 The Triangle Stars;N/A;N/A;https://switchroms.io/omega-6-the-triangle-stars-nsp-xci-switch-rom/;[UPDATE] NSP ROM V1.2;45 MB;Send.cm;https://switchroms.io/omega-6-the-triangle-stars-nsp-xci-switch-rom/?download=11;https://send.cm/wlr316ntioc7;ACTIVE;200;HTTP 200, no dead markers found;2026-07-14 20:28:29
Hollow Cocoon;N/A;N/A;https://switchroms.io/hollow-cocoon-nsp-xci-switch-rom/;NSP ROM;931 MB;Up-4ever;https://switchroms.io/hollow-cocoon-nsp-xci-switch-rom/?download=2;https://www.up-4ever.net/87rldidns8i1;ACTIVE;200;HTTP 200, no dead markers found;2026-07-14 20:28:29
Hollow Cocoon;N/A;N/A;https://switchroms.io/hollow-cocoon-nsp-xci-switch-rom/;NSP ROM;931 MB;Send.cm;https://switchroms.io/hollow-cocoon-nsp-xci-switch-rom/?download=3;https://send.cm/98gtz92zi37x;ACTIVE;200;HTTP 200, no dead markers found;2026-07-14 20:28:29
Hollow Cocoon;N/A;N/A;https://switchroms.io/hollow-cocoon-nsp-xci-switch-rom/;NSP ROM;931 MB;Terabox;https://switchroms.io/hollow-cocoon-nsp-xci-switch-rom/?download=7;https://terabox.com/s/1CAKezcpVXGBXFj3K4nga_Q;ACTIVE;200;HTTP 200, no dead markers found;2026-07-14 20:28:29
Hollow Cocoon;N/A;N/A;https://switchroms.io/hollow-cocoon-nsp-xci-switch-rom/;[UPDATE] NSP ROM V1.0.1;65 MB;Up-4ever;https://switchroms.io/hollow-cocoon-nsp-xci-switch-rom/?download=10;https://www.up-4ever.net/nxnzpiqttyum;ACTIVE;200;HTTP 200, no dead markers found;2026-07-14 20:28:29
Hollow Cocoon;N/A;N/A;https://switchroms.io/hollow-cocoon-nsp-xci-switch-rom/;[UPDATE] NSP ROM V1.0.1;65 MB;Send.cm;https://switchroms.io/hollow-cocoon-nsp-xci-switch-rom/?download=12;https://send.cm/ybico2cm867j;ACTIVE;200;HTTP 200, no dead markers found;2026-07-14 20:28:29
Hollow Cocoon;N/A;N/A;https://switchroms.io/hollow-cocoon-nsp-xci-switch-rom/;[UPDATE] NSP ROM V1.0.1;65 MB;Terabox;https://switchroms.io/hollow-cocoon-nsp-xci-switch-rom/?download=13;https://terabox.com/s/1IUnWtCuwlNAPRpdEavtFiA;ACTIVE;200;HTTP 200, no dead markers found;2026-07-14 20:28:29
FINAL FANTASY X/X-2 HD Remaster;N/A;N/A;https://switchroms.io/final-fantasy-x-x-2-hd-remaster-nsp-xci-switch-rom-1/;NSP ROM;26.9 GB;1fichier;https://switchroms.io/final-fantasy-x-x-2-hd-remaster-nsp-xci-switch-rom-1/?download=0;https://1fichier.com/?h3ku5nkwrdfeifg9828k;ACTIVE;200;HTTP 200, no dead markers found;2026-07-14 20:28:29
ONE PIECE ODYSSEY DELUXE EDITION;N/A;N/A;https://switchroms.io/one-piece-odyssey-deluxe-edition-nsp-xci-switch-rom/;XCI ROM [US];12.1 GB;1fichier;https://switchroms.io/one-piece-odyssey-deluxe-edition-nsp-xci-switch-rom/?download=0;https://1fichier.com/?pl7vdncrrf3v74ut8bqx;ACTIVE;200;HTTP 200, no dead markers found;2026-07-14 20:28:29
ONE PIECE ODYSSEY DELUXE EDITION;N/A;N/A;https://switchroms.io/one-piece-odyssey-deluxe-edition-nsp-xci-switch-rom/;XCI ROM [ASIAN];12 GB;1fichier;https://switchroms.io/one-piece-odyssey-deluxe-edition-nsp-xci-switch-rom/?download=2;https://1fichier.com/?mutmgy0o2at3gp3k7wkb;ACTIVE;200;HTTP 200, no dead markers found;2026-07-14 20:28:29
ONE PIECE ODYSSEY DELUXE EDITION;N/A;N/A;https://switchroms.io/one-piece-odyssey-deluxe-edition-nsp-xci-switch-rom/;DLC PACK [2 DLC];1 MB;1fichier;https://switchroms.io/one-piece-odyssey-deluxe-edition-nsp-xci-switch-rom/?download=5;https://1fichier.com/?bzrd9urykhassmtbbhcd;ACTIVE;200;HTTP 200, no dead markers found;2026-07-14 20:28:29
ONE PIECE ODYSSEY DELUXE EDITION;N/A;N/A;https://switchroms.io/one-piece-odyssey-deluxe-edition-nsp-xci-switch-rom/;DLC PACK [2 DLC];1 MB;Up-4ever;https://switchroms.io/one-piece-odyssey-deluxe-edition-nsp-xci-switch-rom/?download=6;https://www.up-4ever.net/iydlpenje24i;ACTIVE;200;HTTP 200, no dead markers found;2026-07-14 20:28:29
ONE PIECE ODYSSEY DELUXE EDITION;N/A;N/A;https://switchroms.io/one-piece-odyssey-deluxe-edition-nsp-xci-switch-rom/;DLC PACK [2 DLC];1 MB;Send.cm;https://switchroms.io/one-piece-odyssey-deluxe-edition-nsp-xci-switch-rom/?download=8;https://send.cm/rfemvkwx764i;ACTIVE;200;HTTP 200, no dead markers found;2026-07-14 20:28:29
ONE PIECE ODYSSEY DELUXE EDITION;N/A;N/A;https://switchroms.io/one-piece-odyssey-deluxe-edition-nsp-xci-switch-rom/;DLC PACK [2 DLC];1 MB;Terabox;https://switchroms.io/one-piece-odyssey-deluxe-edition-nsp-xci-switch-rom/?download=9;https://terabox.com/s/1QK_UjZXl5lQllSEH09K7aA;ACTIVE;200;HTTP 200, no dead markers found;2026-07-14 20:28:29
ONE PIECE ODYSSEY DELUXE EDITION;N/A;N/A;https://switchroms.io/one-piece-odyssey-deluxe-edition-nsp-xci-switch-rom/;DLC PACK [2 DLC];1 MB;Mediafire;https://switchroms.io/one-piece-odyssey-deluxe-edition-nsp-xci-switch-rom/?download=10;https://www.mediafire.com/file/ebj3dsl7cbs80hw/DLC+-+ONE+PIECE+ODYSSEY+デラックスエディション+[ONE+PIECE+ODYSSEY+ジュエリーパック+DLC][0100D9601A995001][v0][JP][switchroms.io].zip/file;ACTIVE;200;HTTP 200, no dead markers found;2026-07-14 20:28:29
The Legend of Heroes Trails of Cold Steel II;N/A;N/A;https://switchroms.io/the-legend-of-heroes-trails-of-cold-steel-ii-nsp-xci-switch-rom/;[UPDATE] NSP ROM V1.0.1 [US];35 MB;Up-4ever;https://switchroms.io/the-legend-of-heroes-trails-of-cold-steel-ii-nsp-xci-switch-rom/?download=8;https://www.up-4ever.net/0gicj98w5w5t;ACTIVE;200;HTTP 200, no dead markers found;2026-07-14 20:28:29
The Legend of Heroes Trails of Cold Steel II;N/A;N/A;https://switchroms.io/the-legend-of-heroes-trails-of-cold-steel-ii-nsp-xci-switch-rom/;[UPDATE] NSP ROM V1.0.1 [US];35 MB;Send.cm;https://switchroms.io/the-legend-of-heroes-trails-of-cold-steel-ii-nsp-xci-switch-rom/?download=10;https://send.cm/tkcd4w7u2kja;ACTIVE;200;HTTP 200, no dead markers found;2026-07-14 20:28:29
The Legend of Heroes Trails of Cold Steel II;N/A;N/A;https://switchroms.io/the-legend-of-heroes-trails-of-cold-steel-ii-nsp-xci-switch-rom/;DLC PACK [57 DLC] [US];225 MB;Up-4ever;https://switchroms.io/the-legend-of-heroes-trails-of-cold-steel-ii-nsp-xci-switch-rom/?download=16;https://www.up-4ever.net/ihv8vjzza73w;ACTIVE;200;HTTP 200, no dead markers found;2026-07-14 20:28:29
The Legend of Heroes Trails of Cold Steel II;N/A;N/A;https://switchroms.io/the-legend-of-heroes-trails-of-cold-steel-ii-nsp-xci-switch-rom/;DLC PACK [57 DLC] [US];225 MB;Send.cm;https://switchroms.io/the-legend-of-heroes-trails-of-cold-steel-ii-nsp-xci-switch-rom/?download=17;https://send.cm/wpupuqpeyrhp;ACTIVE;200;HTTP 200, no dead markers found;2026-07-14 20:28:29
The Legend of Heroes Trails of Cold Steel II;N/A;N/A;https://switchroms.io/the-legend-of-heroes-trails-of-cold-steel-ii-nsp-xci-switch-rom/;NSP ROM [JP];6.7 GB;Up-4ever;https://switchroms.io/the-legend-of-heroes-trails-of-cold-steel-ii-nsp-xci-switch-rom/?download=23;https://www.up-4ever.net/3apxj7eb5500;ACTIVE;200;HTTP 200, no dead markers found;2026-07-14 20:28:29
Paper Mario: The Origami King;N/A;N/A;https://switchroms.io/paper-mario-the-origami-king-nsp-xci-switch-rom-1/;NSP ROM;6.5 GB;Send.cm;https://switchroms.io/paper-mario-the-origami-king-nsp-xci-switch-rom-1/?download=3;https://send.cm/7qxb78u68u1m;ACTIVE;200;HTTP 200, no dead markers found;2026-07-14 20:28:29
Paper Mario: The Origami King;N/A;N/A;https://switchroms.io/paper-mario-the-origami-king-nsp-xci-switch-rom-1/;[UPDATE] NSP ROM V1.0.1;30 MB;Send.cm;https://switchroms.io/paper-mario-the-origami-king-nsp-xci-switch-rom-1/?download=7;https://send.cm/p791wgjz8do5;ACTIVE;200;HTTP 200, no dead markers found;2026-07-14 20:28:29
Paper Mario: The Origami King;N/A;N/A;https://switchroms.io/paper-mario-the-origami-king-nsp-xci-switch-rom-1/;[UPDATE] NSP ROM V1.0.1;30 MB;Terabox;https://switchroms.io/paper-mario-the-origami-king-nsp-xci-switch-rom-1/?download=9;https://terabox.com/s/1HDBGTvueUfplbcKPBTxswg;ACTIVE;200;HTTP 200, no dead markers found;2026-07-14 20:28:29
THE NEW DENPA MEN;N/A;N/A;https://switchroms.io/the-new-denpa-men-nsp-xci-switch-rom/;NSP ROM;385 MB;1fichier;https://switchroms.io/the-new-denpa-men-nsp-xci-switch-rom/?download=0;https://1fichier.com/?54gixl1hcatstcwlh022;ACTIVE;200;HTTP 200, no dead markers found;2026-07-14 20:28:29
THE NEW DENPA MEN;N/A;N/A;https://switchroms.io/the-new-denpa-men-nsp-xci-switch-rom/;NSP ROM;385 MB;Up-4ever;https://switchroms.io/the-new-denpa-men-nsp-xci-switch-rom/?download=2;https://www.up-4ever.net/zlthsrr9u7lh;ACTIVE;200;HTTP 200, no dead markers found;2026-07-14 20:28:29
